id,address,region,state,city,neighborhood,sub_neighborhood,locality,latitude,longitude,data,police_action,agent_presence,police_unit,main_reason,complementary_reason,clippings,massacre,id_victim,type,situation,circumstances,deathDate,personType,age,ageGroup,genre,race,place,serviceStatus,qualifications,politicalPosition,politicalStatus,partie,coorporation,agentPosition,agentStatus,unit
61949,"R. da Paz, Murão - Iapi, Salvador - BA, 40352-570, Brasil",Nordeste,Bahia,SALVADOR,IAPI,,MURAO (IAPI),-12.957847588741988,-38.4810827,"13/01/2024, 23:00:00",false,false,,Homicidio/Tentativa,,,false,5f35fe05-d07c-4a14-a4d5-68f750e56b2d,People,dead,Sem identificação,"13/01/2024, 23:00:00",Civilian,20,adulto,homem cis,Negra,residência,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61953,"R. Apolinário de Santana - Beco da Rabada, Engenho Velho da Federação, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,ENGENHO VELHO DA FEDERACAO,,BECO DA RABADA (ENGENHO VELHO DA FEDERACAO),-13.000773953671404,-38.498477733005224,"14/01/2024, 16:00:00",true,true,41ª CIPM (PETO),Ação policial,,,false,ff0ce134-c9be-43e5-9169-945f72366739,People,dead,Sem identificação,"14/01/2024, 16:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61954,"Rua da Cascata - Cidade Nova, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,CIDADE NOVA,,,-12.9647367,-38.4841439,"14/01/2024, 17:00:00",true,true,37ª CIPM (PETO),Ação policial,,,false,4ffc954f-e3eb-46de-a858-2f3a89480b69,People,wounded,Sem identificação,,Civilian,28,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61991,"Cajazeiras X , Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,CAJAZEIRAS X,,,-12.8940171,-38.409555,"14/01/2024, 19:00:00",true,true,22ª CIPM,Ação policial,,,false,2d486bce-21fc-46c5-90e1-90a59c532b8f,People,dead,Sem identificação,"14/01/2024, 19:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61975,"R. Neide - Engenho Velho da Federacao, Salvador - BA,, Brasil",Nordeste,Bahia,SALVADOR,ENGENHO VELHO DA FEDERACAO,,,-13.00180549026143,-38.49515018597954,"15/01/2024, 11:00:00",false,false,,Homicidio/Tentativa,,,false,0ea6617c-3b83-47e6-af1a-2713ef3fe59c,People,dead,Sem identificação,"15/01/2024, 11:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61974,"Avenida Gal Costa, Pau da Lima - Salvador, Bahia Brasil",Nordeste,Bahia,SALVADOR,PAU DA LIMA,,,-12.922807084126578,-38.44859589937097,"15/01/2024, 13:30:00",true,true,PM,Ação policial,,Perseguição,false,67f1971e-2b75-4980-9080-50ad56fa38ee,People,dead,Sem identificação,"15/01/2024, 13:30:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61977,"Manguinhos - Pernambués, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,PERNAMBUES,,MANGUINHOS (PERNAMBUES),-12.973452031649757,-38.463059067418435,"15/01/2024, 14:00:00",true,true,1ª CIPM,Ação policial,,Perseguição,false,484191e1-a05b-47be-9580-a7bbbbee406e,People,wounded,Bala perdida,,Civilian,,adulto,homem cis,Não identificado,outros,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61987,"Avenida Celia Leal Borges, Periperi, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,PERIPERI,,,-12.861939058758734,-38.45687926732628,"15/01/2024, 19:00:00",true,true,18ª CIPM,Tentativa/Roubo,,,false,a635014d-68f8-483c-8b1b-54b3d455af8c,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61988,"R. Muniz Travasso - Coutos, Salvador - BA",Nordeste,Bahia,SALVADOR,COUTOS,,,-12.852045018076197,-38.469430794056706,"16/01/2024, 02:45:00",false,false,,Ataque a civis,,Ataques armados sobre rodas,false,1e30d7ee-1fae-4f66-8000-e4831ab6e0c7,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61988,"R. Muniz Travasso - Coutos, Salvador - BA",Nordeste,Bahia,SALVADOR,COUTOS,,,-12.852045018076197,-38.469430794056706,"16/01/2024, 02:45:00",false,false,,Ataque a civis,,Ataques armados sobre rodas,false,46318466-13a2-4adc-924c-22919832ccee,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61986,"Bate Coração, Paripe - Salvador - BA",Nordeste,Bahia,SALVADOR,PARIPE,,BATE CORACAO (PARIPE),-12.844225375551352,-38.46460744655884,"16/01/2024, 03:00:00",true,true,PATAMO,Operação policial,,,false,05a8ac5a-06a1-483f-a029-adb7f2863b47,People,dead,Sem identificação,"16/01/2024, 03:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61993,"Novo Horizonte, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,NOVO HORIZONTE,,,-12.9422879," -38.4365702","16/01/2024, 05:00:00",true,true,PM (PATAMO),Operação policial,,,false,b6a22c92-8878-4c5e-9fec-f7ee1aa5d7b3,People,dead,Sem identificação,"16/01/2024, 05:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61989,"R. Marquês de Caravelas - Barra, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,BARRA,,,-13.006322744342647,-38.526889543585966,"16/01/2024, 05:00:00",true,true,11ª CIPM (PETO),Tentativa/Roubo,,,false,debc77c5-e630-46f9-b5a8-cee012bd3b5c,People,wounded,Sem identificação,,Civilian,18,adulto,homem cis,Negra,sem identificação,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
62010,"Rua Direta - Ilha Amarela, Salvador - BA, 40800-060, Brasil",Nordeste,Bahia,SALVADOR,ILHA AMARELA,,,-12.885602895342862,-38.47428650674176,"16/01/2024, 19:00:00",false,false,,Homicidio/Tentativa,,,false,7db61c78-ad08-4d8b-bbeb-faae1c30eae3,People,dead,Sem identificação,"16/01/2024, 19:00:00",Civilian,18,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
62015,"R. Wanderley Pinho, Itaigara, Salvador - BA, 41815-270, Brasil",Nordeste,Bahia,SALVADOR,ITAIGARA,,,-12.988717455934328,-38.466540790877914,"17/01/2024, 06:00:00",false,false,,Tentativa/Roubo,,,false,639fc46b-4482-4e7f-986e-b24246faad10,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
62020,"Santa Luzia, Salvador - BA",Nordeste,Bahia,SALVADOR,SANTA LUZIA,,,-12.932610468917789,-38.48952211879199,"17/01/2024, 17:00:00",false,false,,Homicidio/Tentativa,,,false,869640d2-1cda-43b7-a095-731408febb79,People,dead,Sem identificação,"17/01/2024, 17:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
62027,"R. Luís Lourenço, - Itacaranha, Salvador - BA, 40713-690, Brasil",Nordeste,Bahia,SALVADOR,ITACARANHA,,,-12.887898987062432,-38.484288790656514,"17/01/2024, 18:00:00",false,false,,Homicidio/Tentativa,,,false,a7046acc-6e58-4e7c-9dbd-ee33375faac8,People,dead,Sem identificação,"17/01/2024, 18:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
62026,"Rua 35, Quadra 16 (3ª Etapa) - Castelo Branco, Salvador - BA, 41320-870, Brasil",Nordeste,Bahia,SALVADOR,CASTELO BRANCO,,QUADRA 16 (3 ETAPA DE CASTELO BRANCO),-12.904813765787987,-38.4287797441803,"18/01/2024, 05:00:00",true,true,"DHPP, PETO, 50 CIPM, 22 CIPM",Operação policial,,,false,799ad1b7-6ef8-43c8-a982-0fbf622f278b,People,dead,Sem identificação,"18/01/2024, 05:30:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
62035,"Rua B, Caminho 12 (B12) - Lagoa da Paixão, Moradas da Lagoa, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,MORADAS DA LAGOA,,LAGOA DA PAIXAO (MORADAS DA LAGOA),-12.847929155419363,-38.44933989884807,"18/01/2024, 16:00:00",false,false,,Homicidio/Tentativa,,,false,7e05da0d-9ecc-4aa0-afdc-94f97066bfce,People,dead,Sem identificação,"18/01/2024, 16:00:00",Civilian,,adulto,homem cis,Negra,outros,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
62035,"Rua B, Caminho 12 (B12) - Lagoa da Paixão, Moradas da Lagoa, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,MORADAS DA LAGOA,,LAGOA DA PAIXAO (MORADAS DA LAGOA),-12.847929155419363,-38.44933989884807,"18/01/2024, 16:00:00",false,false,,Homicidio/Tentativa,,,false,06010709-bbf2-4ace-ade8-adb8b785da46,People,dead,Sem identificação,"18/01/2024, 16:00:00",Civilian,,adulto,homem cis,Negra,outros,em serviço,"Mototaxista ",não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
62077,"Pau da Lima, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,PAU DA LIMA,,,-12.92294259297174,-38.44588204520505,"19/01/2024, 06:00:00",true,true,BPCHQ,Ação policial,,,false,6745100a-a29a-493e-84ed-821ef4035af6,People,dead,Sem identificação,"19/01/2024, 06:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
62045,"Av. Suburbana, S/N - Maloka do Uruguai, Baixa do Fiscal, Calcada, Salvador - BA, Brasil - Calçada, Salvador - BA, 40327-865, Brasil",Nordeste,Bahia,SALVADOR,CALCADA,BAIXA DO FISCAL,MALOKA DO URUGUAI (CALCADA),-12.93777543824628,-38.49427389283753,"19/01/2024, 06:00:00",false,false,,Homicidio/Tentativa,,,false,baec63a5-5575-4b54-a4c6-0ab37b80bf29,People,dead,Sem identificação,"19/01/2024, 06:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
62048,"Vietnã - Águas Claras, Salvador - BA, 41310-095, Brasil",Nordeste,Bahia,SALVADOR,AGUAS CLARAS,,VIETNÃ,-12.885729452575738,-38.430554674357225,"19/01/2024, 07:00:00",true,true,PATAMO,Ação policial,,,false,e8e03c5a-3bcf-4538-bf45-4b08b122a4fc,People,dead,Sem identificação,"19/01/2024, 07:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
62048,"Vietnã - Águas Claras, Salvador - BA, 41310-095, Brasil",Nordeste,Bahia,SALVADOR,AGUAS CLARAS,,VIETNÃ,-12.885729452575738,-38.430554674357225,"19/01/2024, 07:00:00",true,true,PATAMO,Ação policial,,,false,927696d5-230f-4f91-9005-1494a8fdfab0,People,dead,Sem identificação,"10/01/2024, 07:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
62053,"Largo do Tanque, Liberdade, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,LIBERDADE,,LARGO DO TANQUE (LIBERDADE),-12.940294963355843,-38.49069075868497,"19/01/2024, 12:00:00",false,false,,Homicidio/Tentativa,,,false,1d49d538-4433-4baa-866d-f5db72349a2c,People,dead,Sem identificação,"19/01/2024, 12:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
62065,"Cajazeiras X, Salvador - BA",Nordeste,Bahia,SALVADOR,CAJAZEIRAS X,,,-12.896945361058684,-38.408318411778005,"19/01/2024, 17:00:00",false,false,,Homicidio/Tentativa,,,false,d31c162d-ddb6-4ab8-bb87-9536ae0f30ad,People,dead,Sem identificação,"19/01/2024, 17:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
62064,"Quadra D - Fazenda Grande 3, Salvador - BA",Nordeste,Bahia,SALVADOR,FAZENDA GRANDE III,,QUADRA D ( FAZENDA GRANDE III),-12.901454212087259,-38.395804782275675,"19/01/2024, 19:00:00",false,false,,Ataque a civis,,Ataques armados sobre rodas,false,e0929754-3b5e-4abf-a3cd-38aaba57034b,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
62064,"Quadra D - Fazenda Grande 3, Salvador - BA",Nordeste,Bahia,SALVADOR,FAZENDA GRANDE III,,QUADRA D ( FAZENDA GRANDE III),-12.901454212087259,-38.395804782275675,"19/01/2024, 19:00:00",false,false,,Ataque a civis,,Ataques armados sobre rodas,false,63eb67ba-5fce-4e59-ad10-124a25f535e1,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
62064,"Quadra D - Fazenda Grande 3, Salvador - BA",Nordeste,Bahia,SALVADOR,FAZENDA GRANDE III,,QUADRA D ( FAZENDA GRANDE III),-12.901454212087259,-38.395804782275675,"19/01/2024, 19:00:00",false,false,,Ataque a civis,,Ataques armados sobre rodas,false,f6506cfa-23c8-46bc-bfaf-7a89974385e6,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
62067,"Avenida Peixe - Liberdade, Salvador - BA",Nordeste,Bahia,SALVADOR,LIBERDADE,,AVENIDA PEIXE,-12.953910384899507,-38.49315423036447,"19/01/2024, 22:00:00",false,false,,Homicidio/Tentativa,,,false,68d17e66-a2b8-460a-8f64-bba8ad98a820,People,dead,Sem identificação,"19/01/2024, 22:00:00",Civilian,,adulto,mulher cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
62066,"R. Dr. Raimundo Mesquita - Liberdade, Salvador - BA",Nordeste,Bahia,SALVADOR,LIBERDADE,,,-12.945202052500074,-38.49611973069182,"20/01/2024, 00:00:00",false,false,,Ataque a civis,,,false,ae6158f2-bab7-4eee-b8a0-f1906c6bb7c4,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
62066,"R. Dr. Raimundo Mesquita - Liberdade, Salvador - BA",Nordeste,Bahia,SALVADOR,LIBERDADE,,,-12.945202052500074,-38.49611973069182,"20/01/2024, 00:00:00",false,false,,Ataque a civis,,,false,6c13cffb-e98d-485d-ae9a-cf006def8613,People,dead,Sem identificação,"20/01/2024, 00:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
62066,"R. Dr. Raimundo Mesquita - Liberdade, Salvador - BA",Nordeste,Bahia,SALVADOR,LIBERDADE,,,-12.945202052500074,-38.49611973069182,"20/01/2024, 00:00:00",false,false,,Ataque a civis,,,false,97f8a373-76a8-4365-b74a-56a34c6d3dec,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
62073,"R. da Alegria - Curuzu, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,CURUZU,,,-12.944189560286494,-38.48525355307018,"20/01/2024, 08:00:00",false,false,,Homicidio/Tentativa,,,false,d12c59ef-2c93-439c-83c8-a1a36782cafa,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Não identificado,outros,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
62073,"R. da Alegria - Curuzu, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,CURUZU,,,-12.944189560286494,-38.48525355307018,"20/01/2024, 08:00:00",false,false,,Homicidio/Tentativa,,,false,540c7f48-48e3-42b6-ad09-6f5a11034f73,People,dead,Sem identificação,"20/01/2024, 08:00:00",Civilian,,adulto,homem cis,Negra,outros,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
62074,"1ª Travessa Elísio - Santa Monica, Salvador - BA, 40342-010, Brasil",Nordeste,Bahia,SALVADOR,SANTA MONICA,,,-12.946327920858684,-38.48381193955794,"20/01/2024, 10:00:00",false,false,,Disputa,,,false,167be2f4-3a06-4f20-841c-2740580acc86,People,dead,Sem identificação,"20/01/2024, 10:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
62076,"Rua Pero Vaz, Pero Vaz, Salvador - BA, 40335-000, Brasil",Nordeste,Bahia,SALVADOR,PERO VAZ,,,-12.95017447249123,-38.49067043941224,"20/01/2024, 11:30:00",false,false,,Homicidio/Tentativa,,,false,051e89cb-2fae-4183-8290-ea8a1d1b65a9,People,dead,Sem identificação,"20/01/2024, 11:30:00",Civilian,24,adulto,homem cis,Negra,sem identificação,de folga,Outros,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
62081,"Av. Cento e Onze, 32 - Cosme de Farias, Salvador - BA, 40253-590, Brasil",Nordeste,Bahia,SALVADOR,COSME DE FARIAS,,,-12.9811404,-38.492167,"20/01/2024, 16:00:00",true,true,RONDESP (ATLÂNTICO),Ação policial,,,false,4f5725cd-5eda-47b0-a945-c87600c0b640,People,dead,Sem identificação,"20/01/2024, 16:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
62081,"Av. Cento e Onze, 32 - Cosme de Farias, Salvador - BA, 40253-590, Brasil",Nordeste,Bahia,SALVADOR,COSME DE FARIAS,,,-12.9811404,-38.492167,"20/01/2024, 16:00:00",true,true,RONDESP (ATLÂNTICO),Ação policial,,,false,cdebe603-8d43-48bc-b9e4-35a6ee2237e9,People,dead,Sem identificação,"20/01/2024, 16:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
62078,"R. Nadir Mendonça - Boca do Rio, Salvador - BA",Nordeste,Bahia,SALVADOR,BOCA DO RIO,,,-12.973147762535296,-38.41867291164345,"20/01/2024, 23:00:00",false,false,,Briga,,Bar,false,764422c0-4ed1-46b1-be4c-a7f62b3c72fe,People,dead,Sem identificação,"20/01/2024, 23:00:00",Civilian,31,adulto,homem cis,Negra,bar,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
62111,"Av. Vasco da Gama - Engenho Velho de Brotas, Salvador - BA",Nordeste,Bahia,SALVADOR,ENGENHO VELHO DE BROTAS,,,-12.985427207389497," -38.504815176701385","22/01/2024, 16:30:00",false,false,,Homicidio/Tentativa,,,false,e36d7448-5999-4a91-94b2-3b24c2ac493a,People,dead,Sem identificação,"22/01/2024, 16:30:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
62117,"Loteamento Bela Vista do Lobato (Alto do Cabrito) - Alto do Cabrito, Salvador - BA, 40484-705, Brasil",Nordeste,Bahia,SALVADOR,ALTO DO CABRITO,,LOTEAMENTO BELA VISTA DO LOBATO (ALTO DO CABRITO),-12.905713035168317,-38.473141430691996,"22/01/2024, 18:00:00",false,false,,Homicidio/Tentativa,,,false,b9502ac9-3375-450d-8f42-db96b27a2d36,People,dead,Sem identificação,"22/09/2024, 18:00:00",Civilian,27,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
62138,"R. Agnelo Brito - Federação, Salvador - BA, 40210-245, Brasil",Nordeste,Bahia,SALVADOR,FEDERACAO,,,-13.000413892258392,-38.50440208650818,"23/01/2024, 11:00:00",false,false,,Homicidio/Tentativa,,,false,dfa3c84c-1571-4abb-b0ea-8e0b2b9c3d53,People,dead,Sem identificação,"23/01/2024, 11:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
62152,"Coroado - São Marcos, Salvador - BA",Nordeste,Bahia,SALVADOR,SAO MARCOS,,COROADO,-12.924362285409918,-38.438607923836884,"23/01/2024, 17:30:00",true,true,47ª CIPM,Ação policial,,,false,9c95a29a-c142-41b8-b29b-38ad9a4c8e6c,People,dead,Sem identificação,"23/01/2024, 17:30:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
62169,"Goméia - São Caetano, Salvador - BA, 40391-386, Brasil",Nordeste,Bahia,SALVADOR,SAO CAETANO,,GOMEIA,-12.938199337851023,-38.47352977920867,"24/01/2024, 17:00:00",false,false,,Tentativa/Roubo,,,false,10626379-5461-44f2-8f10-57b82201499b,People,wounded,Sem identificação,,Civilian,31,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
62173,"R. Lessa Ribeiro, Vila São Cristóvão - São Cristóvão, Salvador - BA",Nordeste,Bahia,SALVADOR,SAO CRISTOVAO,,VILA SAO CRISTOVAO,-12.907323471126734,-38.35907872883566,"24/01/2024, 23:00:00",true,true,49ª CIPM,Ação policial,,,false,cf333752-5201-4bfd-9dd5-9330aa1b7e8a,People,dead,Sem identificação,"24/01/2024, 23:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
62173,"R. Lessa Ribeiro, Vila São Cristóvão - São Cristóvão, Salvador - BA",Nordeste,Bahia,SALVADOR,SAO CRISTOVAO,,VILA SAO CRISTOVAO,-12.907323471126734,-38.35907872883566,"24/01/2024, 23:00:00",true,true,49ª CIPM,Ação policial,,,false,5aec9256-0897-48ec-a39e-42357d7a8b11,People,dead,Sem identificação,"24/01/2024, 23:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
62183,"Maideirite - Fazenda Coutos, Salvador - BA, 40455-971, Brasil",Nordeste,Bahia,SALVADOR,FAZENDA COUTOS,,MADEIRITE (FAZENDA COUTOS),-12.849902274210374,-38.45755654183163,"25/01/2024, 10:00:00",false,false,,Homicidio/Tentativa,,,false,f9a733af-aad4-4f25-857a-8c1188cf5015,People,dead,Sem identificação,"25/01/2024, 10:00:00",Civilian,22,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
62202,"Avenida Bonocô - Brotas, Salvador - BA, 41100-140, Brasil",Nordeste,Bahia,SALVADOR,BROTAS,,,-12.984272494865014," -38.4840889151527","26/01/2024, 10:00:00",true,true,RONDESP (ATLANTICO),Ação policial,,,false,ccd005ff-5a20-42c7-a9aa-ffe43a23295c,People,dead,Sem identificação,"26/01/2024, 10:00:00",Civilian,,adulto,homem cis,Negra,automóvel,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
62208,"Av. Aliomar Baleeiro, 370 - Loteamento Vila Mar, Nova Brasília, Salvador - BA, 41388-005, Brasil, Salvador - BA, 41350-275, Brasil",Nordeste,Bahia,SALVADOR,NOVA BRASILIA,,LOTEAMENTO VILA MAR,-12.917712314596827,-38.41444098258666,"26/01/2024, 13:00:00",true,true,50ª CIPM,Ação policial,,,false,3a6905d7-b432-4715-bab2-b87a5580b543,People,dead,Sem identificação,"26/01/2024, 13:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
62209,"Rua Artêmio Castro Valente - Canabrava, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,CANABRAVA,,,-12.9234052,-38.4220522,"26/01/2024, 19:00:00",false,false,,Homicidio/Tentativa,,,false,2ab1cde9-8ac8-408b-8c4c-5802a39fef4c,People,dead,Sem identificação,"26/01/2024, 19:00:00",Civilian,29,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
62214,"Av. Assis Valente, Fazenda Grande II, Salvador - BA",Nordeste,Bahia,SALVADOR,FAZENDA GRANDE II,,,-12.895619811415417,-38.39893005648254,"27/01/2024, 01:00:00",false,false,,Homicidio/Tentativa,,,false,2601f3f6-17ae-4f20-9bb5-0dbfd2b4bf21,People,dead,Encontro de cadáver,"27/01/2024, 01:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
62226,"Baixa do Petróleo - Massaranduba, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,MASSARANDUBA,,BAIXA DO PETROLEO,-12.9253214,-38.4932399,"27/01/2024, 20:00:00",true,true,PETO,Ação policial,,,false,468c01c0-2139-4c68-9f24-7c1b89b1f4aa,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
62229,"R. da Baveima - Loteamento Vila Mar - Nova Brasília, Salvador - BA, 41350-460, Brasil",Nordeste,Bahia,SALVADOR,NOVA BRASILIA,,LOTEAMENTO VILA MAR,-12.917672660115999,-38.414719212745574,"28/01/2024, 15:00:00",false,false,,Homicidio/Tentativa,,,false,f1b5f413-7fbb-4b0b-a9c4-4810f8ace52d,People,dead,Sem identificação,"28/01/2024, 15:00:00",Civilian,56,adulto,homem cis,Negra,residência,não se aplica,Liderança comunitária,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
62240,"R. da Saboaria, Boa Vista de São Caetano, Salvador - BA",Nordeste,Bahia,SALVADOR,BOA VISTA DE SÃO CAETANO,,,-12.92698549923519,-38.47428732698607,"29/01/2024, 03:00:00",false,false,,Homicidio/Tentativa,,,false,ff66de02-882b-46ef-83f0-151b95937b55,People,dead,Sem identificação,"29/01/2024, 03:00:00",Civilian,22,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
